seed,basin,nse_unconstrained_original,nse_unconstrained_fixed_reachable,nse_feasible_retrained,kge_unconstrained_original,kge_feasible_retrained,rmse_unconstrained_original_mm_day,rmse_feasible_retrained_mm_day,bias_ratio_unconstrained_original,bias_ratio_feasible_retrained,transfer_gap_nse,same_checkpoint_penalty_nse,recovery_fraction,high_skill_unconstrained_original,recovery_eligible,transfer_gap_within_0_10,recovery_at_least_0_80,feasible_retrained_beats_fixed_projection
11,02027500,0.36574918031692505,-0.16635632514953613,0.13404804468154907,0.6187476546342816,0.5955998968119994,1.783005714416504,2.083383083343506,1.230389952659607,1.0891339778900146,0.23170113563537598,0.5321055054664612,0.5645579058005439,False,True,False,False,True
11,02028500,0.5813956260681152,0.2183559536933899,0.5291198492050171,0.6263399147358998,0.6906436076395699,1.3198662996292114,1.3998557329177856,0.9873975515365601,0.9048119783401489,0.052275776863098145,0.36303967237472534,0.8560053326372009,True,True,True,True,True
11,02038850,-0.1809682846069336,0.03927725553512573,0.292152464389801,-0.5844989472346263,0.42197851442064416,1.8378342390060425,1.4228432178497314,0.009925938211381435,1.0951204299926758,-0.4731207489967346,-0.22024554014205933,,False,False,True,False,True
11,02046000,0.39566105604171753,0.07394051551818848,0.5085121393203735,0.4178282638749121,0.5078648133493322,1.830583930015564,1.6508429050445557,0.8676364421844482,1.0931698083877563,-0.112851083278656,0.32172054052352905,1.3507736344562142,False,True,True,True,True
11,02051500,0.23304343223571777,-0.18813788890838623,0.5642976760864258,0.026794567595170404,0.6113843311983297,1.4296972751617432,1.0775902271270752,0.3060326874256134,1.0214895009994507,-0.331254243850708,0.421181321144104,1.7864884486113568,False,True,True,True,True
11,02053200,-1.5441689491271973,-4.366361141204834,0.05259966850280762,-0.4658036679811792,0.5292311955839654,2.3583672046661377,1.4391471147537231,2.1643776893615723,0.7987294793128967,-1.5967686176300049,2.8221921920776367,1.565790176201465,False,True,True,True,True
11,02053800,0.24446707963943481,-0.5438339710235596,0.5081136226654053,0.3929302681478214,0.6277040916014403,1.3267340660095215,1.0705071687698364,0.7888571619987488,1.1579338312149048,-0.26364654302597046,0.7883010506629944,1.3344490569995215,False,True,True,True,True
11,02055100,0.3805697560310364,0.13927322626113892,0.40032660961151123,0.33475431405257794,0.45405632231298254,1.294714331626892,1.2738994359970093,0.6383049488067627,0.7135626077651978,-0.019756853580474854,0.24129652976989746,1.0818779018468072,False,True,True,True,True
11,02056900,0.42278581857681274,0.061450421810150146,0.44180864095687866,0.41141815498022305,0.5230604908557189,1.1726199388504028,1.1531355381011963,0.6197859644889832,0.9334571361541748,-0.019022822380065918,0.3613353967666626,1.05264588675864,False,True,True,True,True
11,02059500,0.22526001930236816,-0.04338645935058594,0.3474293351173401,0.09281798989546297,0.38802013067196206,1.3380026817321777,1.2279841899871826,0.41120073199272156,0.9315643310546875,-0.12216931581497192,0.2686464786529541,1.4547586717963055,False,True,True,True,True
11,02064000,-0.07033324241638184,-0.31301605701446533,0.36403191089630127,-0.2982835958301653,0.2853717040706305,1.5097575187683105,1.1637651920318604,0.10035154223442078,0.5894935727119446,-0.4343651533126831,0.2426828145980835,2.7898471881169344,False,True,True,True,True
11,02065500,-0.21161627769470215,-0.2607229948043823,0.31504857540130615,-0.42480990718847744,0.27796110853697464,1.5564905405044556,1.1702909469604492,0.03889550641179085,0.5983466506004333,-0.5266648530960083,0.049106717109680176,,False,False,True,False,True
